employee_id,first_name,last_name,department,job_title,state,city,salary,benchmark_low,benchmark_mid,benchmark_high,salary_vs_market_pct,salary_band,source
EMP02895,Colleen,Riley,Finance,Accountant,Michigan,Grand Rapids,51887,50000.0,78000.0,120000.0,-33.5,Below Market,static
EMP02896,Terri,Rangel,Operations,Logistics Coordinator,New York,New York City,65712,59519.0,62932.0,66876.0,4.4,At Market,internal_quartiles
EMP02897,Lawrence,Abbott,Operations,Inventory Specialist,New York,Rochester,59982,58011.0,61491.0,64608.0,-2.5,At Market,internal_quartiles
EMP02898,Kimberly,Brown,IT,Software Developer,New York,Buffalo,78551,85840.0,92899.0,100894.0,-15.4,Below Market,internal_quartiles
EMP02899,Scott,Turner,Customer Service,Help Desk Technician,New York,Rochester,72281,63087.0,72206.0,80071.0,0.1,At Market,internal_quartiles
EMP02900,Ryan,Garcia,IT,IT Support Specialist,New York,Rochester,62441,58138.0,61217.0,64372.0,2.0,At Market,internal_quartiles
EMP02901,Anita,Phillips,IT,System Administrator,New York,Buffalo,81110,76326.0,85660.0,93246.0,-5.3,At Market,internal_quartiles
EMP02902,Richard,Williamson,Operations,Inventory Specialist,Illinois,Naperville,54085,58011.0,61491.0,64608.0,-12.0,Below Market,internal_quartiles
EMP02903,Jesse,Greene,Customer Service,Customer Service Representative,New York,Buffalo,54284,57893.0,61136.0,64448.0,-11.2,Below Market,internal_quartiles
EMP02904,Claire,Chavez,Sales,Sales Specialist,New York,Rochester,55979,66553.0,75297.0,82716.0,-25.7,Below Market,internal_quartiles
EMP02905,Laura,Hobbs,Marketing,Content Creator,Virginia,Norfolk,59131,57959.0,60814.0,64409.0,-2.8,At Market,internal_quartiles
EMP02906,Craig,Curtis,Customer Service,Help Desk Technician,New York,Buffalo,63382,63087.0,72206.0,80071.0,-12.2,Below Market,internal_quartiles
EMP02907,Krista,Gibson,Operations,Logistics Coordinator,New York,Rochester,53337,59519.0,62932.0,66876.0,-15.2,Below Market,internal_quartiles
EMP02908,Briana,Rodriguez,Operations,Inventory Specialist,New York,Rochester,56431,58011.0,61491.0,64608.0,-8.2,At Market,internal_quartiles
EMP02909,Brooke,Jones,Customer Service,Support Specialist,North Carolina,Charlotte,76796,58703.0,61705.0,64849.0,24.5,Above Market,internal_quartiles
EMP02910,Mary,Strong,Marketing,Content Creator,New York,Buffalo,64547,57959.0,60814.0,64409.0,6.1,At Market,internal_quartiles
EMP02911,Dana,Scott,Sales,Sales Consultant,New York,New York City,107455,76535.0,86126.0,94266.0,24.8,Above Market,internal_quartiles
EMP02912,Timothy,Oliver,Operations,Inventory Specialist,New York,New York City,59614,58011.0,61491.0,64608.0,-3.1,At Market,internal_quartiles
EMP02913,John,Robles,HR,HR Assistant,New York,Rochester,68050,56822.0,60166.0,62536.0,13.1,Above Market,internal_quartiles
EMP02914,David,Silva,Customer Service,Help Desk Technician,New York,Rochester,71507,63087.0,72206.0,80071.0,-1.0,At Market,internal_quartiles
EMP02915,Susan,Webster,IT,IT Support Specialist,New York,Buffalo,64800,58138.0,61217.0,64372.0,5.9,At Market,internal_quartiles
EMP02916,Brandy,Weaver,Operations,Inventory Specialist,New York,New York City,62758,58011.0,61491.0,64608.0,2.1,At Market,internal_quartiles
EMP02917,Dylan,Parker,Operations,Logistics Coordinator,New York,Rochester,59020,59519.0,62932.0,66876.0,-6.2,At Market,internal_quartiles
EMP02918,Kelly,Cordova,IT,Software Developer,Virginia,Richmond,87906,85840.0,92899.0,100894.0,-5.4,At Market,internal_quartiles
EMP02919,Brenda,Gregory,Operations,Inventory Specialist,New York,Rochester,66333,58011.0,61491.0,64608.0,7.9,At Market,internal_quartiles
EMP02920,John,Fuentes,Operations,Inventory Specialist,New York,Rochester,55870,58011.0,61491.0,64608.0,-9.1,At Market,internal_quartiles
EMP02921,Michele,Henderson,Marketing,Content Creator,New York,Rochester,56432,57959.0,60814.0,64409.0,-7.2,At Market,internal_quartiles
EMP02922,Tiffany,Davidson,Operations,Logistics Coordinator,New York,Buffalo,65673,59519.0,62932.0,66876.0,4.4,At Market,internal_quartiles
EMP02923,Kristen,Peterson,Operations,Operations Analyst,Illinois,Naperville,53369,65500.0,73677.0,81564.0,-27.6,Below Market,internal_quartiles
EMP02924,Thomas,Holt,Operations,Logistics Coordinator,New York,New York City,64299,59519.0,62932.0,66876.0,2.2,At Market,internal_quartiles
EMP02925,Carol,Rivera,Sales,Sales Representative,New York,Rochester,68374,62701.0,68153.0,74920.0,0.3,At Market,internal_quartiles
EMP02926,Ashlee,Rogers,Operations,Logistics Coordinator,New York,Buffalo,68351,59519.0,62932.0,66876.0,8.6,At Market,internal_quartiles
EMP02927,Robert,Martin,IT,Software Developer,New York,Rochester,87789,85840.0,92899.0,100894.0,-5.5,At Market,internal_quartiles
EMP02928,Nancy,Lozano,Operations,Logistics Coordinator,New York,New York City,61677,59519.0,62932.0,66876.0,-2.0,At Market,internal_quartiles
EMP02929,Jeffrey,Smith,Operations,Logistics Coordinator,New York,New York City,59973,59519.0,62932.0,66876.0,-4.7,At Market,internal_quartiles
EMP02930,Heather,Owens,IT,Software Developer,New York,Buffalo,95285,85840.0,92899.0,100894.0,2.6,At Market,internal_quartiles
EMP02931,John,Navarro,Sales,Sales Specialist,New York,New York City,59536,66553.0,75297.0,82716.0,-20.9,Below Market,internal_quartiles
EMP02932,Martin,Singh,Sales,Sales Specialist,New York,New York City,81289,66553.0,75297.0,82716.0,8.0,At Market,internal_quartiles
EMP02933,Richard,Mckenzie,Marketing,SEO Specialist,New York,Buffalo,84991,63882.0,72329.0,81352.0,17.5,Above Market,internal_quartiles
EMP02934,Michael,Jones,Customer Service,Customer Service Representative,New York,Rochester,55047,57893.0,61136.0,64448.0,-10.0,At Market,internal_quartiles
EMP02935,Angela,Thomas,Marketing,Content Creator,Pennsylvania,Allentown,59591,57959.0,60814.0,64409.0,-2.0,At Market,internal_quartiles
EMP02936,James,Willis,Operations,Logistics Coordinator,Michigan,Detroit,67307,59519.0,62932.0,66876.0,7.0,At Market,internal_quartiles
EMP02937,Michael,Hester,Customer Service,Help Desk Technician,New York,Rochester,79330,63087.0,72206.0,80071.0,9.9,At Market,internal_quartiles
EMP02938,James,Thompson,Customer Service,Help Desk Technician,New York,Buffalo,56676,63087.0,72206.0,80071.0,-21.5,Below Market,internal_quartiles
EMP02939,Jose,Thompson,Operations,Inventory Specialist,New York,Rochester,56488,58011.0,61491.0,64608.0,-8.1,At Market,internal_quartiles
EMP02940,Angela,White,IT,IT Support Specialist,Pennsylvania,Philadelphia,68678,58138.0,61217.0,64372.0,12.2,Above Market,internal_quartiles
EMP02941,Gregory,Green,IT,Software Developer,New York,Buffalo,100578,85840.0,92899.0,100894.0,8.3,At Market,internal_quartiles
EMP02942,Andrew,Byrd,Operations,Inventory Specialist,New York,New York City,54981,58011.0,61491.0,64608.0,-10.6,Below Market,internal_quartiles
EMP02943,Diana,Dyer,Sales,Sales Consultant,Michigan,Grand Rapids,101374,76535.0,86126.0,94266.0,17.7,Above Market,internal_quartiles
EMP02944,Sharon,Torres,Operations,Logistics Coordinator,Michigan,Grand Rapids,67575,59519.0,62932.0,66876.0,7.4,At Market,internal_quartiles
EMP02945,Mike,Watson,IT,Software Developer,New York,Buffalo,86291,85840.0,92899.0,100894.0,-7.1,At Market,internal_quartiles
EMP02946,Shelley,Rowland,Customer Service,Support Specialist,Michigan,Grand Rapids,55635,58703.0,61705.0,64849.0,-9.8,At Market,internal_quartiles
EMP02947,Nicole,Johns,Operations,Operations Analyst,Michigan,Detroit,94359,65500.0,73677.0,81564.0,28.1,Above Market,internal_quartiles
EMP02948,David,Andrade,Operations,Inventory Specialist,New York,Buffalo,61916,58011.0,61491.0,64608.0,0.7,At Market,internal_quartiles
EMP02949,Laura,Lee,Operations,Inventory Specialist,New York,Rochester,59963,58011.0,61491.0,64608.0,-2.5,At Market,internal_quartiles
EMP02950,Heather,Stewart,Sales,Sales Consultant,Michigan,Grand Rapids,91312,76535.0,86126.0,94266.0,6.0,At Market,internal_quartiles
EMP02951,Tiffany,Sanchez,Operations,Inventory Specialist,New York,New York City,61647,58011.0,61491.0,64608.0,0.3,At Market,internal_quartiles
EMP02952,Kathryn,Matthews,Marketing,Marketing Coordinator,Ohio,Cleveland,70022,63341.0,69022.0,74031.0,1.4,At Market,internal_quartiles
EMP02953,Amanda,Clarke,Sales,Sales Consultant,New York,Buffalo,68669,76535.0,86126.0,94266.0,-20.3,Below Market,internal_quartiles
EMP02954,John,Soto,Sales,Sales Consultant,Michigan,Warren,89955,76535.0,86126.0,94266.0,4.4,At Market,internal_quartiles
EMP02955,Monique,York,Sales,Sales Consultant,New York,Rochester,116214,76535.0,86126.0,94266.0,34.9,Above Market,internal_quartiles
EMP02956,Norma,Clark,Customer Service,Customer Service Representative,North Carolina,Raleigh,61034,57893.0,61136.0,64448.0,-0.2,At Market,internal_quartiles
EMP02957,Kristen,Gibbs,Operations,Inventory Specialist,New York,Buffalo,53612,58011.0,61491.0,64608.0,-12.8,Below Market,internal_quartiles
EMP02958,Calvin,Romero,IT,IT Support Specialist,Ohio,Cincinnati,53146,58138.0,61217.0,64372.0,-13.2,Below Market,internal_quartiles
EMP02959,Nicole,Potter,IT,System Administrator,New York,Buffalo,102570,76326.0,85660.0,93246.0,19.7,Above Market,internal_quartiles
EMP02960,Victor,Marshall,Operations,Inventory Specialist,New York,Buffalo,61891,58011.0,61491.0,64608.0,0.7,At Market,internal_quartiles
EMP02961,Jennifer,Fox,HR,HR Coordinator,Pennsylvania,Philadelphia,65363,58623.0,62837.0,66760.0,4.0,At Market,internal_quartiles
EMP02962,Jennifer,Simpson,IT,IT Support Specialist,New York,Rochester,64509,58138.0,61217.0,64372.0,5.4,At Market,internal_quartiles
EMP02963,Bianca,Little,Operations,Inventory Specialist,New York,Rochester,58218,58011.0,61491.0,64608.0,-5.3,At Market,internal_quartiles
EMP02964,Brandy,Johnson,Sales,Sales Consultant,Michigan,Warren,96485,76535.0,86126.0,94266.0,12.0,Above Market,internal_quartiles
EMP02965,Patricia,Hayes,Sales,Sales Consultant,New York,Rochester,97977,76535.0,86126.0,94266.0,13.8,Above Market,internal_quartiles
EMP02966,Randy,Torres,Marketing,SEO Specialist,New York,Buffalo,92028,63882.0,72329.0,81352.0,27.2,Above Market,internal_quartiles
EMP02967,Nicholas,Moore,Operations,Operations Analyst,New York,New York City,74147,65500.0,73677.0,81564.0,0.6,At Market,internal_quartiles
EMP02968,Neil,Pierce,Operations,Operations Analyst,New York,Buffalo,90692,65500.0,73677.0,81564.0,23.1,Above Market,internal_quartiles
EMP02969,Karen,Phillips,IT,Software Developer,New York,Buffalo,83896,85840.0,92899.0,100894.0,-9.7,At Market,internal_quartiles
EMP02970,Michael,Silva,Customer Service,Support Specialist,New York,Buffalo,52774,58703.0,61705.0,64849.0,-14.5,Below Market,internal_quartiles
EMP02971,William,Rogers,Operations,Logistics Coordinator,West Virginia,Charleston,59778,59519.0,62932.0,66876.0,-5.0,At Market,internal_quartiles
EMP02972,Taylor,Ortiz,Finance,Accountant,New York,Rochester,56960,50000.0,78000.0,120000.0,-27.0,Below Market,static
EMP02973,Tyler,Nelson,Sales,Sales Representative,New York,New York City,73526,62701.0,68153.0,74920.0,7.9,At Market,internal_quartiles
EMP02974,Hayden,Hall,Customer Service,Support Specialist,New York,New York City,61931,58703.0,61705.0,64849.0,0.4,At Market,internal_quartiles
EMP02975,Charles,Valenzuela,Operations,Logistics Coordinator,New York,Buffalo,65736,59519.0,62932.0,66876.0,4.5,At Market,internal_quartiles
EMP02976,Megan,Hunt,Operations,Operations Analyst,Ohio,Cincinnati,84016,65500.0,73677.0,81564.0,14.0,Above Market,internal_quartiles
EMP02977,Christian,Hill,Marketing,SEO Specialist,Pennsylvania,Philadelphia,73166,63882.0,72329.0,81352.0,1.2,At Market,internal_quartiles
EMP02978,Corey,Jones,Customer Service,Support Specialist,New York,Buffalo,66193,58703.0,61705.0,64849.0,7.3,At Market,internal_quartiles
EMP02979,Amy,Cook,Sales,Sales Consultant,New York,Buffalo,87991,76535.0,86126.0,94266.0,2.2,At Market,internal_quartiles
EMP02980,Mark,Turner,Operations,Logistics Coordinator,New York,Rochester,66105,59519.0,62932.0,66876.0,5.0,At Market,internal_quartiles
EMP02981,Kayla,Bruce,IT,Software Developer,Michigan,Warren,91148,85840.0,92899.0,100894.0,-1.9,At Market,internal_quartiles
EMP02982,Janice,Bolton,Marketing,SEO Specialist,New York,Buffalo,57419,63882.0,72329.0,81352.0,-20.6,Below Market,internal_quartiles
EMP02983,Karen,Singh,Sales,Sales Representative,North Carolina,Greensboro,57156,62701.0,68153.0,74920.0,-16.1,Below Market,internal_quartiles
EMP02984,Jose,Carrillo,IT,IT Support Specialist,New York,Buffalo,62081,58138.0,61217.0,64372.0,1.4,At Market,internal_quartiles
EMP02985,Lynn,Logan,Finance,Financial Analyst,North Carolina,Charlotte,109960,58000.0,90000.0,140000.0,22.2,Above Market,static
EMP02986,Sonya,Underwood,IT,IT Support Specialist,New York,Buffalo,63764,58138.0,61217.0,64372.0,4.2,At Market,internal_quartiles
EMP02987,Diana,Kennedy,Operations,Logistics Coordinator,Pennsylvania,Philadelphia,61253,59519.0,62932.0,66876.0,-2.7,At Market,internal_quartiles
EMP02988,Veronica,Lynn,Customer Service,Customer Service Representative,Pennsylvania,Philadelphia,53415,57893.0,61136.0,64448.0,-12.6,Below Market,internal_quartiles
EMP02989,Raymond,Perez,Marketing,Marketing Manager,New York,Buffalo,82315,70000.0,105000.0,160000.0,-21.6,Below Market,static
EMP02990,Jason,Hall,Sales,Sales Consultant,New York,Rochester,66701,76535.0,86126.0,94266.0,-22.6,Below Market,internal_quartiles
EMP02991,Kristi,Todd,Marketing,Marketing Coordinator,New York,New York City,71957,63341.0,69022.0,74031.0,4.3,At Market,internal_quartiles
EMP02992,Lisa,Peterson,Customer Service,Help Desk Technician,New York,Buffalo,66146,63087.0,72206.0,80071.0,-8.4,At Market,internal_quartiles
EMP02993,Lawrence,Lopez,Operations,Operations Manager,Michigan,Grand Rapids,93632,65000.0,98000.0,155000.0,-4.5,At Market,static
EMP02994,Sheri,Butler,Customer Service,Help Desk Technician,New York,New York City,62777,63087.0,72206.0,80071.0,-13.1,Below Market,internal_quartiles
EMP02995,Shannon,Hansen,IT,IT Manager,New York,Buffalo,106325,95000.0,140000.0,200000.0,-24.1,Below Market,static
EMP02996,Don,Russo,Operations,Logistics Coordinator,New York,Buffalo,69693,59519.0,62932.0,66876.0,10.7,Above Market,internal_quartiles
EMP02997,Sherry,Smith,Sales,Sales Representative,Ohio,Cincinnati,55830,62701.0,68153.0,74920.0,-18.1,Below Market,internal_quartiles
EMP02998,Donna,Gomez,Operations,Operations Manager,Michigan,Detroit,105680,65000.0,98000.0,155000.0,7.8,At Market,static
EMP02999,Robert,Jennings,Operations,Operations Analyst,New York,New York City,74950,65500.0,73677.0,81564.0,1.7,At Market,internal_quartiles
EMP03000,Kathryn,Vaughn,IT,System Administrator,Michigan,Detroit,82981,76326.0,85660.0,93246.0,-3.1,At Market,internal_quartiles
EMP03001,Mark,Johnson,IT,Software Developer,New York,Rochester,95317,85840.0,92899.0,100894.0,2.6,At Market,internal_quartiles
EMP03002,Antonio,Taylor,Operations,Logistics Coordinator,New York,Buffalo,66978,59519.0,62932.0,66876.0,6.4,At Market,internal_quartiles
EMP03003,Ashley,Lloyd,IT,IT Support Specialist,New York,New York City,62131,58138.0,61217.0,64372.0,1.5,At Market,internal_quartiles
EMP03004,Cathy,Camacho,Operations,Logistics Coordinator,New York,Buffalo,65106,59519.0,62932.0,66876.0,3.5,At Market,internal_quartiles
EMP03005,James,Myers,Operations,Inventory Specialist,Illinois,Naperville,56377,58011.0,61491.0,64608.0,-8.3,At Market,internal_quartiles
EMP03006,Paul,Wells,Operations,Operations Analyst,New York,Rochester,76211,65500.0,73677.0,81564.0,3.4,At Market,internal_quartiles
EMP03007,Ashley,Hayes,Operations,Logistics Coordinator,North Carolina,Charlotte,56343,59519.0,62932.0,66876.0,-10.5,Below Market,internal_quartiles
EMP03008,Kevin,Jackson,Customer Service,Customer Service Representative,New York,Rochester,62383,57893.0,61136.0,64448.0,2.0,At Market,internal_quartiles
EMP03009,Angela,Johnson,Marketing,SEO Specialist,New York,Rochester,66461,63882.0,72329.0,81352.0,-8.1,At Market,internal_quartiles
EMP03010,Carrie,Johnson,Sales,Sales Specialist,New York,Rochester,79033,66553.0,75297.0,82716.0,5.0,At Market,internal_quartiles
EMP03011,Chad,Mccarty,Operations,Logistics Coordinator,Illinois,Aurora,70687,59519.0,62932.0,66876.0,12.3,Above Market,internal_quartiles
EMP03012,Jamie,Carter,IT,IT Support Specialist,New York,New York City,70168,58138.0,61217.0,64372.0,14.6,Above Market,internal_quartiles
EMP03013,Chad,Brown,Operations,Logistics Coordinator,New York,Rochester,63285,59519.0,62932.0,66876.0,0.6,At Market,internal_quartiles
EMP03014,Alex,Murphy,Operations,Logistics Coordinator,Michigan,Warren,65717,59519.0,62932.0,66876.0,4.4,At Market,internal_quartiles
EMP03015,Robert,Moore,Sales,Sales Consultant,New York,Rochester,78036,76535.0,86126.0,94266.0,-9.4,At Market,internal_quartiles
EMP03016,David,Barnes,Operations,Inventory Specialist,Michigan,Warren,54321,58011.0,61491.0,64608.0,-11.7,Below Market,internal_quartiles
EMP03017,Casey,Friedman,Operations,Operations Analyst,Virginia,Richmond,75409,65500.0,73677.0,81564.0,2.4,At Market,internal_quartiles
EMP03018,Jamie,Harrell,Operations,Inventory Specialist,New York,Buffalo,62970,58011.0,61491.0,64608.0,2.4,At Market,internal_quartiles
EMP03019,Ryan,Mckinney,Customer Service,Customer Service Representative,New York,Buffalo,61783,57893.0,61136.0,64448.0,1.1,At Market,internal_quartiles
EMP03020,Erik,Andrews,Marketing,SEO Specialist,New York,Rochester,79966,63882.0,72329.0,81352.0,10.6,Above Market,internal_quartiles
EMP03021,Briana,Shaw,Customer Service,Help Desk Technician,New York,Buffalo,69421,63087.0,72206.0,80071.0,-3.9,At Market,internal_quartiles
EMP03022,Stephen,Harris,Operations,Operations Analyst,Michigan,Detroit,56158,65500.0,73677.0,81564.0,-23.8,Below Market,internal_quartiles
EMP03023,Sean,Summers,Customer Service,Support Specialist,New York,Buffalo,58451,58703.0,61705.0,64849.0,-5.3,At Market,internal_quartiles
EMP03024,Lindsey,Fox,Operations,Operations Analyst,North Carolina,Greensboro,56790,65500.0,73677.0,81564.0,-22.9,Below Market,internal_quartiles
EMP03025,Ashley,Henry,IT,Software Developer,Virginia,Richmond,85203,85840.0,92899.0,100894.0,-8.3,At Market,internal_quartiles
EMP03026,Barbara,Mclaughlin,Marketing,SEO Specialist,New York,Buffalo,63532,63882.0,72329.0,81352.0,-12.2,Below Market,internal_quartiles
EMP03027,Debbie,Ellison,Customer Service,Support Specialist,New York,New York City,59895,58703.0,61705.0,64849.0,-2.9,At Market,internal_quartiles
