employee_id,first_name,last_name,full_name,gender,birthdate,hiredate,termdate,department,job_title,state,city,education_level,salary,status,location,age,length_of_hire,attrition_risk_score,attrition_risk_label,top_factor_1,top_factor_2,top_factor_3,market_salary_mid,salary_vs_market_pct
EMP00527,Colleen,Orr,Colleen Orr,Male,1982-01-18,2019-10-08,2022-01-05,Operations,Operations Analyst,New York,New York City,Bachelor,92796,Terminated,HQ,44,2,0.0,N/A,,,,,
EMP00528,Samuel,Jenkins,Samuel Jenkins,Female,1995-04-19,2020-09-19,,Operations,Inventory Specialist,West Virginia,Charleston,Bachelor,58835,Active,Branch,30,5,0.0,N/A,,,,,
EMP00529,Jennifer,Montes,Jennifer Montes,Male,1972-10-26,2016-08-25,,IT,Software Developer,New York,New York City,Bachelor,95974,Active,HQ,53,9,0.0,N/A,,,,,
EMP00530,Justin,Goodman,Justin Goodman,Female,1983-09-16,2019-06-24,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,61555,Active,HQ,42,6,0.0,N/A,,,,,
EMP00531,Jesus,Allen,Jesus Allen,Male,1983-09-06,2016-11-10,,Operations,Inventory Specialist,New York,New York City,Bachelor,64703,Active,HQ,42,9,0.0,N/A,,,,,
EMP00532,Kristen,Mckee,Kristen Mckee,Male,1984-09-19,2017-03-17,,Customer Service,Help Desk Technician,Illinois,Naperville,High School,63055,Active,Branch,41,9,0.0,N/A,,,,,
EMP00533,Micheal,Valentine,Micheal Valentine,Female,1993-11-19,2024-06-20,,Finance,Financial Analyst,New York,New York City,Bachelor,69086,Active,HQ,32,1,0.0,N/A,,,,,
EMP00534,Steven,Campbell,Steven Campbell,Male,1989-03-21,2020-05-28,,Sales,Sales Consultant,New York,New York City,Master,79231,Active,HQ,37,5,0.0,N/A,,,,,
EMP00535,Wesley,Barnes,Wesley Barnes,Male,1999-04-15,2018-03-04,,Sales,Sales Consultant,North Carolina,Greensboro,Master,77094,Active,Branch,26,8,0.0,N/A,,,,,
EMP00536,Lisa,Solis,Lisa Solis,Male,1994-12-04,2024-02-23,,IT,IT Support Specialist,New York,New York City,Bachelor,63722,Active,HQ,31,2,0.0,N/A,,,,,
EMP00537,Monique,Williams,Monique Williams,Male,1981-04-23,2017-07-06,2018-02-01,Sales,Sales Representative,New York,New York City,Bachelor,70989,Terminated,HQ,44,0,0.0,N/A,,,,,
EMP00538,Morgan,Spencer,Morgan Spencer,Female,1995-05-13,2016-02-09,2016-07-08,Sales,Sales Representative,Pennsylvania,Philadelphia,Bachelor,65299,Terminated,Branch,30,0,0.0,N/A,,,,,
EMP00539,Jennifer,Black,Jennifer Black,Female,1986-08-03,2016-02-18,2021-12-04,IT,IT Support Specialist,Michigan,Grand Rapids,High School,61437,Terminated,Branch,39,5,0.0,N/A,,,,,
EMP00540,Justin,Hines,Justin Hines,Male,1971-09-27,2024-04-15,2024-12-10,Operations,Inventory Specialist,New York,New York City,Bachelor,61847,Terminated,HQ,54,0,0.0,N/A,,,,,
EMP00541,Shannon,Palmer,Shannon Palmer,Male,1997-04-01,2021-11-19,,Finance,Accountant,New York,New York City,Bachelor,64667,Active,HQ,29,4,0.0,N/A,,,,,
EMP00542,Samuel,Potts,Samuel Potts,Female,1973-04-30,2015-03-28,,IT,IT Support Specialist,New York,New York City,Bachelor,56478,Active,HQ,52,11,0.0,N/A,,,,,
EMP00543,Lisa,Wilkerson,Lisa Wilkerson,Male,1985-04-05,2018-12-27,,HR,HR Assistant,Michigan,Grand Rapids,High School,60533,Active,Branch,40,7,0.0,N/A,,,,,
EMP00544,Anthony,Brown,Anthony Brown,Female,1971-05-28,2017-07-14,2018-10-01,Customer Service,Help Desk Technician,North Carolina,Greensboro,High School,61689,Terminated,Branch,54,1,0.0,N/A,,,,,
EMP00545,Nathaniel,Hughes,Nathaniel Hughes,Female,1973-12-17,2021-02-01,,Marketing,Marketing Manager,New York,New York City,Bachelor,98920,Active,HQ,52,5,0.0,N/A,,,,,
EMP00546,Nicholas,Johnson,Nicholas Johnson,Male,1970-09-11,2017-12-28,,IT,System Administrator,New York,New York City,Master,68864,Active,HQ,55,8,0.0,N/A,,,,,
EMP00547,Cory,Espinoza,Cory Espinoza,Male,1994-02-11,2023-05-11,2023-07-11,Operations,Logistics Coordinator,New York,New York City,Bachelor,68092,Terminated,HQ,32,0,0.0,N/A,,,,,
EMP00548,Lacey,Taylor,Lacey Taylor,Male,1996-08-04,2019-04-22,,Operations,Logistics Coordinator,New York,New York City,Bachelor,67357,Active,HQ,29,6,0.0,N/A,,,,,
EMP00549,Samantha,Kennedy,Samantha Kennedy,Male,1992-08-26,2019-11-19,,Finance,Financial Analyst,New York,New York City,Master,82596,Active,HQ,33,6,0.0,N/A,,,,,
EMP00550,Dominic,Thornton,Dominic Thornton,Female,1993-03-09,2018-06-24,,Customer Service,Help Desk Technician,Ohio,Columbus,High School,64487,Active,Branch,33,7,0.0,N/A,,,,,
EMP00551,Christina,Bullock,Christina Bullock,Female,1984-07-18,2022-01-08,2022-07-07,Operations,Inventory Specialist,New York,New York City,Bachelor,65346,Terminated,HQ,41,0,0.0,N/A,,,,,
EMP00552,Jonathan,Conley,Jonathan Conley,Female,2003-05-09,2022-08-02,2024-10-08,IT,IT Support Specialist,New York,New York City,Bachelor,52574,Terminated,HQ,22,2,0.0,N/A,,,,,
EMP00553,Shelby,Lynch,Shelby Lynch,Male,1984-08-30,2018-06-14,2018-11-12,Operations,Inventory Specialist,Ohio,Cleveland,Bachelor,62945,Terminated,Branch,41,0,0.0,N/A,,,,,
EMP00554,Daniel,Roberts,Daniel Roberts,Male,1959-07-31,2019-04-27,,Marketing,SEO Specialist,New York,New York City,Bachelor,91080,Active,HQ,66,6,0.0,N/A,,,,,
EMP00555,David,Allen,David Allen,Female,1990-08-15,2017-09-06,2018-05-03,Marketing,Content Creator,New York,New York City,High School,60358,Terminated,HQ,35,0,0.0,N/A,,,,,
EMP00556,Laura,Bryant,Laura Bryant,Male,1995-09-19,2019-02-13,2019-12-08,Operations,Logistics Coordinator,New York,New York City,Bachelor,69470,Terminated,HQ,30,0,0.0,N/A,,,,,
EMP00557,Mary,Porter,Mary Porter,Male,1967-12-09,2018-07-27,,Customer Service,Support Specialist,New York,New York City,High School,62053,Active,HQ,58,7,0.0,N/A,,,,,
EMP00558,Allen,Robertson,Allen Robertson,Male,1970-05-26,2022-04-04,2022-01-10,Operations,Inventory Specialist,New York,New York City,High School,67166,Terminated,HQ,55,0,0.0,N/A,,,,,
EMP00559,Jennifer,Carter,Jennifer Carter,Male,1995-03-18,2020-01-01,2024-02-10,IT,System Administrator,West Virginia,Huntington,Master,73800,Terminated,Branch,31,4,0.0,N/A,,,,,
EMP00560,Christina,Allen,Christina Allen,Female,1982-06-06,2016-06-10,2023-01-04,Sales,Sales Consultant,Michigan,Grand Rapids,Bachelor,95022,Terminated,Branch,43,6,0.0,N/A,,,,,
EMP00561,Jacob,Barnett,Jacob Barnett,Female,1973-09-08,2018-07-22,,Sales,Sales Representative,Michigan,Detroit,Bachelor,63268,Active,Branch,52,7,0.0,N/A,,,,,
EMP00562,Theresa,Jones,Theresa Jones,Female,1996-06-25,2015-07-24,,IT,Software Developer,Virginia,Virginia Beach,Bachelor,84569,Active,Branch,29,10,0.0,N/A,,,,,
EMP00563,Amy,Hartman,Amy Hartman,Female,1994-11-17,2017-07-17,,Operations,Logistics Coordinator,North Carolina,Charlotte,Bachelor,58084,Active,Branch,31,8,0.0,N/A,,,,,
EMP00564,Angela,Myers,Angela Myers,Male,1979-02-24,2017-07-02,,Sales,Sales Representative,North Carolina,Greensboro,Bachelor,66650,Active,Branch,47,8,0.0,N/A,,,,,
EMP00565,Bradley,Hughes,Bradley Hughes,Male,1969-07-12,2019-05-25,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,88167,Active,HQ,56,6,0.0,N/A,,,,,
EMP00566,Jon,Smith,Jon Smith,Female,1959-09-21,2022-11-03,2023-02-05,Customer Service,Help Desk Technician,New York,New York City,Bachelor,73895,Terminated,HQ,66,0,0.0,N/A,,,,,
EMP00567,Carlos,Allen,Carlos Allen,Male,1995-07-06,2016-09-12,,Operations,Operations Manager,New York,New York City,Bachelor,107787,Active,HQ,30,9,0.0,N/A,,,,,
EMP00568,Courtney,Ingram,Courtney Ingram,Male,1987-02-28,2020-10-12,,Operations,Inventory Specialist,New York,New York City,High School,58463,Active,HQ,39,5,0.0,N/A,,,,,
EMP00569,Katherine,Anderson,Katherine Anderson,Male,2001-09-30,2019-05-17,2021-10-01,Sales,Sales Representative,New York,New York City,Bachelor,60800,Terminated,HQ,24,2,0.0,N/A,,,,,
EMP00570,Amy,Li,Amy Li,Female,1994-10-04,2022-03-09,2022-05-09,Marketing,Content Creator,New York,New York City,High School,60380,Terminated,HQ,31,0,0.0,N/A,,,,,
EMP00571,Maria,Cohen,Maria Cohen,Female,1991-08-28,2019-09-28,2021-11-01,IT,IT Support Specialist,New York,New York City,High School,61217,Terminated,HQ,34,2,0.0,N/A,,,,,
EMP00572,Timothy,White,Timothy White,Male,1973-04-29,2022-02-22,,IT,IT Support Specialist,Michigan,Grand Rapids,High School,64881,Active,Branch,52,4,0.0,N/A,,,,,
EMP00573,Bryan,Parsons,Bryan Parsons,Female,1999-10-26,2019-06-27,2021-03-07,HR,Recruiter,New York,New York City,High School,64537,Terminated,HQ,26,1,0.0,N/A,,,,,
EMP00574,Benjamin,Harris,Benjamin Harris,Female,1984-01-13,2017-11-04,2021-01-10,Sales,Sales Representative,New York,New York City,Bachelor,73247,Terminated,HQ,42,3,0.0,N/A,,,,,
EMP00575,James,Williams,James Williams,Female,1995-07-05,2020-12-28,,IT,Software Developer,New York,New York City,Master,86075,Active,HQ,30,5,0.0,N/A,,,,,
EMP00576,Kyle,Sanders,Kyle Sanders,Male,1964-09-29,2017-11-13,2019-04-01,Customer Service,Customer Service Representative,Michigan,Warren,High School,57871,Terminated,Branch,61,1,0.0,N/A,,,,,
EMP00577,Amy,King,Amy King,Female,2003-12-18,2019-10-20,,HR,Recruiter,New York,New York City,High School,65022,Active,HQ,22,6,0.0,N/A,,,,,
EMP00578,Deborah,Mitchell,Deborah Mitchell,Female,1980-10-03,2020-11-30,,Sales,Sales Specialist,North Carolina,Charlotte,Bachelor,75269,Active,Branch,45,5,0.0,N/A,,,,,
EMP00579,Kimberly,Glenn,Kimberly Glenn,Male,1986-09-24,2020-05-08,,Customer Service,Help Desk Technician,Pennsylvania,Philadelphia,Bachelor,96041,Active,Branch,39,5,0.0,N/A,,,,,
EMP00580,Joshua,Lloyd,Joshua Lloyd,Female,1989-11-19,2019-06-19,2021-02-03,Finance,Accounts Payable Specialist,New York,New York City,Bachelor,58786,Terminated,HQ,36,1,0.0,N/A,,,,,
EMP00581,Pamela,Paul,Pamela Paul,Male,1988-09-11,2022-12-14,2023-12-06,Customer Service,Support Specialist,New York,New York City,Bachelor,63925,Terminated,HQ,37,0,0.0,N/A,,,,,
EMP00582,Stephanie,Morgan,Stephanie Morgan,Male,1991-04-18,2023-03-14,2023-10-09,Sales,Sales Consultant,New York,New York City,Bachelor,93364,Terminated,HQ,34,0,0.0,N/A,,,,,
EMP00583,Tyler,Jimenez,Tyler Jimenez,Female,1963-01-07,2015-12-25,,IT,System Administrator,Pennsylvania,Pittsburgh,Master,110836,Active,Branch,63,10,0.0,N/A,,,,,
EMP00584,Laura,Adams,Laura Adams,Female,1990-05-20,2023-02-02,2023-01-08,Customer Service,Support Specialist,New York,New York City,High School,59444,Terminated,HQ,35,0,0.0,N/A,,,,,
EMP00585,Jessica,Miller,Jessica Miller,Female,1993-06-05,2022-08-22,,Sales,Sales Specialist,Illinois,Aurora,Bachelor,59327,Active,Branch,32,3,0.0,N/A,,,,,
EMP00586,Wanda,White,Wanda White,Male,1986-10-21,2020-04-24,2023-02-04,Operations,Logistics Coordinator,New York,New York City,Bachelor,62992,Terminated,HQ,39,2,0.0,N/A,,,,,
EMP00587,Manuel,Miller,Manuel Miller,Female,1995-07-31,2017-09-14,2020-07-11,Customer Service,Support Specialist,Michigan,Grand Rapids,Bachelor,61119,Terminated,Branch,30,2,0.0,N/A,,,,,
EMP00588,Kenneth,Griffin,Kenneth Griffin,Male,1990-04-13,2020-10-05,2021-03-04,IT,IT Manager,New York,New York City,Master,131494,Terminated,HQ,35,0,0.0,N/A,,,,,
EMP00589,Ronald,Norris,Ronald Norris,Male,1998-12-04,2015-05-17,2024-07-07,IT,Software Developer,Michigan,Grand Rapids,Bachelor,87048,Terminated,Branch,27,9,0.0,N/A,,,,,
EMP00590,Sergio,Acosta,Sergio Acosta,Male,1983-12-29,2019-12-21,,Sales,Sales Representative,New York,New York City,Bachelor,64194,Active,HQ,42,6,0.0,N/A,,,,,
EMP00591,Michael,Bolton,Michael Bolton,Female,2003-04-04,2023-04-17,,Marketing,Content Creator,New York,New York City,High School,58980,Active,HQ,23,2,0.0,N/A,,,,,
EMP00592,Danielle,Moody,Danielle Moody,Male,1990-10-19,2022-01-23,,Customer Service,Support Specialist,Michigan,Warren,Bachelor,61190,Active,Branch,35,4,0.0,N/A,,,,,
EMP00593,Charles,Walsh,Charles Walsh,Female,1983-05-30,2018-05-22,,Sales,Sales Representative,Michigan,Detroit,Bachelor,55533,Active,Branch,42,7,0.0,N/A,,,,,
EMP00594,William,Brady,William Brady,Female,1995-07-26,2018-03-04,2024-04-12,Finance,Financial Analyst,New York,New York City,PhD,81660,Terminated,HQ,30,6,0.0,N/A,,,,,
EMP00595,Stephanie,Thomas,Stephanie Thomas,Male,1981-09-09,2018-08-24,2021-06-07,Marketing,Content Creator,Michigan,Warren,High School,57604,Terminated,Branch,44,2,0.0,N/A,,,,,
EMP00596,Erika,Kim,Erika Kim,Male,1987-07-27,2023-02-19,,IT,System Administrator,New York,New York City,Master,88001,Active,HQ,38,3,0.0,N/A,,,,,
EMP00597,Carlos,Osborne,Carlos Osborne,Male,2000-10-15,2017-05-23,2022-03-04,Sales,Sales Representative,New York,New York City,Bachelor,71220,Terminated,HQ,25,4,0.0,N/A,,,,,
EMP00598,Michael,Herring,Michael Herring,Female,1984-11-16,2017-01-13,,Marketing,Marketing Coordinator,New York,New York City,Bachelor,65217,Active,HQ,41,9,0.0,N/A,,,,,
EMP00599,Cassie,Shelton,Cassie Shelton,Female,1979-06-17,2022-05-25,,Marketing,Content Creator,New York,New York City,Bachelor,52793,Active,HQ,46,3,0.0,N/A,,,,,
EMP00600,Nathan,Hines,Nathan Hines,Male,2002-08-25,2018-08-11,2019-07-02,Sales,Sales Representative,New York,New York City,Bachelor,76043,Terminated,HQ,23,0,0.0,N/A,,,,,
EMP00601,Devin,Richardson,Devin Richardson,Female,1979-03-17,2017-05-03,,Sales,Sales Representative,New York,New York City,Bachelor,64903,Active,HQ,47,8,0.0,N/A,,,,,
EMP00602,Debra,Wright,Debra Wright,Female,1993-08-15,2018-02-14,,Operations,Inventory Specialist,New York,New York City,Bachelor,61175,Active,HQ,32,8,0.0,N/A,,,,,
EMP00603,Anthony,Lopez,Anthony Lopez,Male,1973-08-19,2018-07-20,,Operations,Inventory Specialist,New York,New York City,High School,64342,Active,HQ,52,7,0.0,N/A,,,,,
EMP00604,Paul,Hoffman,Paul Hoffman,Male,1965-02-04,2017-04-12,,IT,IT Support Specialist,Michigan,Grand Rapids,Bachelor,75475,Active,Branch,61,8,0.0,N/A,,,,,
EMP00605,Kimberly,Padilla,Kimberly Padilla,Female,1978-07-20,2024-03-24,,Customer Service,Customer Service Representative,North Carolina,Charlotte,Bachelor,64626,Active,Branch,47,2,0.0,N/A,,,,,
EMP00606,Wendy,Mitchell,Wendy Mitchell,Male,2004-01-21,2017-12-22,2023-11-09,Operations,Inventory Specialist,New York,New York City,Bachelor,63645,Terminated,HQ,22,5,0.0,N/A,,,,,
EMP00607,Yolanda,Gonzalez,Yolanda Gonzalez,Male,1992-03-28,2022-02-22,,Operations,Inventory Specialist,New York,New York City,High School,64251,Active,HQ,34,4,0.0,N/A,,,,,
EMP00608,Melissa,Hayes,Melissa Hayes,Female,2003-10-03,2022-12-16,,Customer Service,Support Specialist,Pennsylvania,Allentown,High School,54961,Active,Branch,22,3,0.0,N/A,,,,,
EMP00609,Jennifer,Osborn,Jennifer Osborn,Female,1985-02-11,2022-11-11,2023-10-05,Operations,Inventory Specialist,New York,New York City,High School,61212,Terminated,HQ,41,0,0.0,N/A,,,,,
EMP00610,Evelyn,Bruce,Evelyn Bruce,Female,1987-01-12,2017-05-05,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,87620,Active,HQ,39,8,0.0,N/A,,,,,
EMP00611,Elizabeth,Mckinney,Elizabeth Mckinney,Female,1983-09-15,2022-08-02,,Customer Service,Support Specialist,New York,New York City,High School,65530,Active,HQ,42,3,0.0,N/A,,,,,
EMP00612,Amber,Vance,Amber Vance,Female,1971-10-11,2015-11-27,2021-07-04,Operations,Logistics Coordinator,New York,New York City,Bachelor,64649,Terminated,HQ,54,5,0.0,N/A,,,,,
EMP00613,Eric,Mckinney,Eric Mckinney,Male,1972-08-03,2022-09-29,,Operations,Operations Analyst,New York,New York City,Master,81221,Active,HQ,53,3,0.0,N/A,,,,,
EMP00614,Dana,Leon,Dana Leon,Female,1971-05-21,2017-07-17,,Marketing,Content Creator,New York,New York City,High School,55055,Active,HQ,54,8,0.0,N/A,,,,,
EMP00615,Jeffrey,Galloway,Jeffrey Galloway,Female,1991-08-19,2021-11-04,2022-03-05,IT,System Administrator,New York,New York City,Bachelor,89837,Terminated,HQ,34,0,0.0,N/A,,,,,
EMP00616,Dominic,Tyler,Dominic Tyler,Female,1974-04-19,2017-01-11,,Customer Service,Support Specialist,North Carolina,Raleigh,Bachelor,66282,Active,Branch,51,9,0.0,N/A,,,,,
EMP00617,Michael,Armstrong,Michael Armstrong,Male,1979-06-26,2024-06-30,,Operations,Operations Analyst,Michigan,Warren,Master,67293,Active,Branch,46,1,0.0,N/A,,,,,
EMP00618,Linda,Arnold,Linda Arnold,Female,1997-09-27,2018-08-25,,Operations,Inventory Specialist,New York,New York City,High School,59592,Active,HQ,28,7,0.0,N/A,,,,,
EMP00619,Nicole,Jones,Nicole Jones,Male,1983-01-28,2023-06-04,2023-01-12,Finance,Accounts Payable Specialist,New York,New York City,Bachelor,61465,Terminated,HQ,43,0,0.0,N/A,,,,,
EMP00620,Yvonne,Higgins,Yvonne Higgins,Female,1994-12-19,2017-07-24,,HR,Recruiter,Pennsylvania,Philadelphia,Bachelor,73461,Active,Branch,31,8,0.0,N/A,,,,,
EMP00621,Robert,Ortiz,Robert Ortiz,Female,1980-05-16,2021-08-12,2022-08-02,Sales,Sales Specialist,New York,New York City,Bachelor,57475,Terminated,HQ,45,0,0.0,N/A,,,,,
EMP00622,Charles,Compton,Charles Compton,Male,1980-04-03,2018-09-06,2019-05-03,IT,System Administrator,New York,New York City,Master,69069,Terminated,HQ,46,0,0.0,N/A,,,,,
EMP00623,Charles,Owens,Charles Owens,Male,1996-07-18,2017-07-20,,Operations,Logistics Coordinator,New York,New York City,Bachelor,61015,Active,HQ,29,8,0.0,N/A,,,,,
EMP00624,Melvin,Humphrey,Melvin Humphrey,Male,1980-12-15,2019-10-31,,Sales,Sales Manager,Pennsylvania,Philadelphia,Master,117180,Active,Branch,45,6,0.0,N/A,,,,,
EMP00625,Andrea,Matthews,Andrea Matthews,Male,1996-10-22,2018-10-26,2022-09-05,Customer Service,Customer Service Representative,West Virginia,Charleston,Bachelor,58585,Terminated,Branch,29,3,0.0,N/A,,,,,
EMP00626,Tammy,Reynolds,Tammy Reynolds,Male,1960-08-20,2017-12-20,,Sales,Sales Specialist,Michigan,Detroit,PhD,58073,Active,Branch,65,8,0.0,N/A,,,,,
EMP00627,Miranda,Guerra,Miranda Guerra,Female,1993-06-11,2017-07-21,,Operations,Operations Analyst,New York,New York City,Master,69136,Active,HQ,32,8,0.0,N/A,,,,,
EMP00628,Eric,Martin,Eric Martin,Female,1988-09-10,2017-05-06,,Operations,Inventory Specialist,New York,New York City,High School,62641,Active,HQ,37,8,0.0,N/A,,,,,
EMP00629,Sarah,Perez,Sarah Perez,Female,1965-06-01,2020-07-20,,Marketing,Marketing Coordinator,New York,New York City,Bachelor,55460,Active,HQ,60,5,0.0,N/A,,,,,
EMP00630,Patty,Singleton,Patty Singleton,Male,1980-05-13,2016-04-07,,Operations,Logistics Coordinator,New York,New York City,Bachelor,63096,Active,HQ,45,9,0.0,N/A,,,,,
EMP00631,James,Huber,James Huber,Female,1993-04-11,2024-04-16,,Operations,Inventory Specialist,Pennsylvania,Philadelphia,High School,63880,Active,Branch,32,1,0.0,N/A,,,,,
EMP00632,David,Turner,David Turner,Male,1981-07-18,2017-07-27,2018-09-10,Marketing,Content Creator,New York,New York City,Bachelor,64090,Terminated,HQ,44,1,0.0,N/A,,,,,
EMP00633,Clarence,Davidson,Clarence Davidson,Female,1993-01-14,2020-08-17,,Finance,Financial Analyst,New York,New York City,Bachelor,78013,Active,HQ,33,5,0.0,N/A,,,,,
EMP00634,Shelly,Moore,Shelly Moore,Female,1973-11-09,2022-09-13,2023-12-03,Customer Service,Support Specialist,New York,New York City,High School,58190,Terminated,HQ,52,1,0.0,N/A,,,,,
EMP00635,Claudia,Winters,Claudia Winters,Male,1973-10-24,2022-05-12,,Operations,Operations Analyst,New York,New York City,Bachelor,65703,Active,HQ,52,3,0.0,N/A,,,,,
EMP00636,Megan,Elliott,Megan Elliott,Male,1972-08-04,2019-11-17,,IT,IT Manager,New York,New York City,Master,94413,Active,HQ,53,6,0.0,N/A,,,,,
EMP00637,Michelle,Miller,Michelle Miller,Female,2003-05-11,2022-09-07,2023-06-03,Operations,Operations Analyst,New York,New York City,Master,87933,Terminated,HQ,22,0,0.0,N/A,,,,,
EMP00638,Kelli,Baker,Kelli Baker,Female,1997-05-02,2021-03-23,,Marketing,Content Creator,New York,New York City,Bachelor,61699,Active,HQ,28,5,0.0,N/A,,,,,
EMP00639,Katie,Butler,Katie Butler,Male,1979-02-17,2017-09-06,2018-05-03,Customer Service,Help Desk Technician,Ohio,Cincinnati,Bachelor,83942,Terminated,Branch,47,0,0.0,N/A,,,,,
EMP00640,Anthony,Small,Anthony Small,Male,1998-01-19,2019-07-31,,Operations,Logistics Coordinator,New York,New York City,Bachelor,68032,Active,HQ,28,6,0.0,N/A,,,,,
EMP00641,Keith,Frye,Keith Frye,Male,1986-01-13,2017-07-07,2018-03-01,Operations,Logistics Coordinator,New York,New York City,Bachelor,63082,Terminated,HQ,40,0,0.0,N/A,,,,,
EMP00642,John,Aguirre,John Aguirre,Female,1977-06-29,2022-06-07,,Operations,Inventory Specialist,North Carolina,Greensboro,High School,58453,Active,Branch,48,3,0.0,N/A,,,,,
EMP00643,Kenneth,Jones,Kenneth Jones,Female,1986-11-12,2020-01-24,,Customer Service,Support Specialist,Michigan,Grand Rapids,Bachelor,59488,Active,Branch,39,6,0.0,N/A,,,,,
EMP00644,Eric,Perry,Eric Perry,Female,1987-07-25,2016-06-29,2018-01-03,Customer Service,Customer Service Representative,New York,New York City,High School,59823,Terminated,HQ,38,1,0.0,N/A,,,,,
EMP00645,James,Lawson,James Lawson,Male,1980-07-02,2023-05-02,,IT,IT Support Specialist,New York,New York City,Bachelor,67031,Active,HQ,45,2,0.0,N/A,,,,,
EMP00646,Michelle,Flores,Michelle Flores,Male,1992-11-29,2020-11-30,,Customer Service,Support Specialist,North Carolina,Raleigh,High School,64904,Active,Branch,33,5,0.0,N/A,,,,,
EMP00647,Michael,Ross,Michael Ross,Female,1978-09-16,2019-10-23,,Customer Service,Support Specialist,New York,New York City,High School,63124,Active,HQ,47,6,0.0,N/A,,,,,
EMP00648,Mitchell,Hoffman,Mitchell Hoffman,Female,1972-07-24,2019-05-04,,HR,HR Coordinator,West Virginia,Huntington,Master,62596,Active,Branch,53,6,0.0,N/A,,,,,
EMP00649,John,Martinez,John Martinez,Female,1995-01-13,2019-06-24,,Customer Service,Help Desk Technician,Michigan,Detroit,High School,84792,Active,Branch,31,6,0.0,N/A,,,,,
EMP00650,John,Davis,John Davis,Female,1987-07-17,2020-04-22,2021-01-11,Sales,Sales Consultant,New York,New York City,Bachelor,90504,Terminated,HQ,38,0,0.0,N/A,,,,,
EMP00651,Sonia,Lin,Sonia Lin,Female,1983-04-12,2022-06-12,2022-09-12,Customer Service,Customer Service Representative,New York,New York City,High School,54612,Terminated,HQ,42,0,0.0,N/A,,,,,
EMP00652,John,Grimes,John Grimes,Female,1981-07-14,2022-03-04,,Customer Service,Help Desk Technician,Virginia,Virginia Beach,Bachelor,58407,Active,Branch,44,4,0.0,N/A,,,,,
