employee_id,first_name,last_name,department,job_title,risk_score,risk_label,top_factor_1,top_factor_2,top_factor_3,age,length_of_hire,salary,model_version
EMP03736,Danielle,Lozano,IT,Software Developer,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,49.8,1.4,105662,XGBoost
EMP05363,Drew,Jones,Customer Service,Support Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,46.7,1.4,63150,XGBoost
EMP01235,Christine,Becker,Customer Service,Support Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,40.1,10.8,58716,XGBoost
EMP03082,Kathleen,Watts,Finance,Accountant,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,39.7,10.4,71048,XGBoost
EMP01224,Christopher,Hawkins,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,60.4,6.7,75536,XGBoost
EMP05188,Amy,Brooks,Sales,Sales Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,43.1,9.3,61432,XGBoost
EMP03818,Rita,Archer,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,30.9,8.3,57315,XGBoost
EMP07848,Kaylee,Bullock,Customer Service,Support Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,60.6,7.3,62756,XGBoost
EMP02654,Janet,Edwards,Sales,Sales Representative,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,32.0,6.5,64827,XGBoost
EMP06837,Patricia,Reyes,Operations,Logistics Coordinator,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,29.4,5.5,60722,XGBoost
EMP07683,Donald,Carrillo,Operations,Logistics Coordinator,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,24.8,7.3,56985,XGBoost
EMP05377,Lisa,Singleton,Customer Service,Support Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,24.5,10.9,53570,XGBoost
EMP00297,Marcus,Cordova,Sales,Sales Representative,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,55.9,8.8,65222,XGBoost
EMP01049,Mark,Willis,Marketing,Marketing Coordinator,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,51.4,10.4,65226,XGBoost
EMP01986,Matthew,Ramsey,Sales,Sales Consultant,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,27.4,8.6,101762,XGBoost
EMP02750,William,Collins,Operations,Logistics Coordinator,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,38.3,1.9,63044,XGBoost
EMP00739,Jose,Young,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,50.5,3.5,63989,XGBoost
EMP08025,Kristen,Moss,Sales,Sales Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,48.6,10.7,75238,XGBoost
EMP06617,Briana,Cole,Operations,Logistics Coordinator,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,36.9,7.4,64619,XGBoost
EMP06445,John,Williams,Marketing,SEO Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,43.8,1.3,68607,XGBoost
EMP08168,Jimmy,Wilkerson,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,51.0,9.5,63309,XGBoost
EMP07700,Michelle,Sanders,IT,Software Developer,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,36.9,4.3,90718,XGBoost
EMP01997,Laura,Jones,Sales,Sales Representative,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,50.1,8.1,69616,XGBoost
EMP04468,Joseph,Rivera,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,59.8,10.5,54032,XGBoost
EMP01107,Carrie,Lewis,Customer Service,Customer Service Representative,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,47.3,2.3,63878,XGBoost
EMP05239,Austin,Collins,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,54.0,2.4,54401,XGBoost
EMP00395,Sean,Young,Sales,Sales Representative,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,61.8,5.9,65617,XGBoost
EMP00055,Lisa,Spence,IT,Software Developer,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,55.6,10.7,103756,XGBoost
EMP05881,Priscilla,Kelly,Finance,Accounts Payable Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,34.4,5.4,70268,XGBoost
EMP04922,Deborah,Bartlett,Operations,Inventory Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,53.3,5.3,58802,XGBoost
EMP00722,Sandra,Butler,IT,IT Support Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,32.8,8.4,63808,XGBoost
EMP01546,Beth,Hudson,IT,IT Support Specialist,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,37.6,10.9,65969,XGBoost
EMP04407,Edward,Dickerson,Operations,Logistics Coordinator,0.0015,Low,Short Tenure,Length Of Hire,Year Hired,59.0,10.7,60372,XGBoost
EMP00116,Joshua,Smith,Sales,Sales Manager,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,25.2,2.4,114050,XGBoost
EMP08146,Marcus,Johnson,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,29.3,8.5,66704,XGBoost
EMP00813,James,Herman,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,48.4,7.7,68752,XGBoost
EMP08349,Stacy,Fuller,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,25.0,5.5,58597,XGBoost
EMP00812,Robin,Dominguez,Customer Service,Support Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,45.3,7.5,64142,XGBoost
EMP00846,John,Terry,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.1,1.9,63561,XGBoost
EMP07684,Christopher,Hunter,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,48.0,2.3,65920,XGBoost
EMP06559,Candice,Parrish,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,31.6,9.3,63273,XGBoost
EMP00631,James,Huber,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,33.0,2.0,63880,XGBoost
EMP08529,Jane,Gilmore,Customer Service,Customer Service Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,44.0,2.4,61174,XGBoost
EMP08526,David,Walker,Customer Service,Support Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,40.6,8.6,64015,XGBoost
EMP05084,Joseph,Cole,Finance,Financial Analyst,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,40.3,6.4,67743,XGBoost
EMP06248,Heather,Crawford,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,33.1,11.2,79663,XGBoost
EMP04513,Christopher,Gonzalez,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,61.4,7.7,67048,XGBoost
EMP05178,Bradley,Brown,Customer Service,Support Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,54.1,1.4,60494,XGBoost
EMP04998,Linda,Nash,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,25.8,1.4,55412,XGBoost
EMP00484,Eric,Malone,Sales,Sales Consultant,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,47.4,4.2,70602,XGBoost
EMP07983,Tammy,Morales,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,34.6,3.2,67648,XGBoost
EMP02737,Lauren,Liu,IT,Software Developer,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,30.1,4.9,77990,XGBoost
EMP08880,Kaitlyn,Sanchez,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,32.0,10.6,61628,XGBoost
EMP01964,Nicholas,Jones,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,42.3,6.8,65038,XGBoost
EMP08902,Cynthia,Price,Sales,Sales Consultant,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,62.0,5.5,108864,XGBoost
EMP08153,Mary,Farmer,Operations,Operations Analyst,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,60.2,10.8,61667,XGBoost
EMP05033,Bryan,Snyder,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,48.9,2.3,73719,XGBoost
EMP01692,Lawrence,Delgado,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,33.5,4.5,58636,XGBoost
EMP05432,Victoria,Thomas,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,35.3,7.5,60116,XGBoost
EMP06731,Arthur,Russell,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,42.9,6.7,64290,XGBoost
EMP00985,Diana,Miles,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,43.6,4.1,62479,XGBoost
EMP03734,Troy,Williams,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,27.9,7.9,62434,XGBoost
EMP03056,Scott,Williams,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.1,8.6,61351,XGBoost
EMP00211,Anne,Robinson,Customer Service,Customer Service Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,63.6,7.5,64737,XGBoost
EMP02557,Jorge,Mcdaniel,Finance,Accounts Payable Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,43.1,7.4,63565,XGBoost
EMP08218,Erin,Golden,Customer Service,Help Desk Technician,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,27.2,2.3,79155,XGBoost
EMP04209,Stephanie,Watson,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,60.3,6.6,63218,XGBoost
EMP00148,Jennifer,Harmon,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.7,4.5,62015,XGBoost
EMP02928,Nancy,Lozano,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.7,1.7,61677,XGBoost
EMP02498,Michelle,Pruitt,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,34.2,3.6,61328,XGBoost
EMP06981,Travis,Garcia,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,36.1,11.0,61489,XGBoost
EMP01944,Robert,Collins,Sales,Sales Consultant,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,36.1,10.4,96394,XGBoost
EMP03622,Stephanie,Bonilla,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,42.2,1.6,72859,XGBoost
EMP05192,Tonya,Saunders,Customer Service,Support Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,54.4,11.1,55918,XGBoost
EMP03075,Nicole,Jenkins,Marketing,Content Creator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,52.4,8.4,65105,XGBoost
EMP01243,Kim,Flores,Marketing,Content Creator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,62.8,7.5,59400,XGBoost
EMP01240,Juan,Vasquez,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,25.1,2.5,60629,XGBoost
EMP02651,Wesley,Wilson,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,61.6,6.6,59233,XGBoost
EMP01949,Lindsey,Franklin,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,23.8,7.7,74263,XGBoost
EMP00426,Melissa,Curtis,Operations,Operations Analyst,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,29.9,8.4,67086,XGBoost
EMP00671,Billy,Williams,Marketing,Content Creator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,39.5,8.5,63949,XGBoost
EMP06411,Joshua,French,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,30.8,1.8,61882,XGBoost
EMP06777,Corey,Pope,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,39.6,1.5,57621,XGBoost
EMP06785,Lawrence,Brady,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,51.1,7.5,63330,XGBoost
EMP00347,Christine,Allen,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,47.9,3.3,63500,XGBoost
EMP00804,Nathan,Nichols,Sales,Sales Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,65.2,7.4,83005,XGBoost
EMP08017,Trevor,Reyes,IT,System Administrator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,30.3,5.6,92141,XGBoost
EMP02721,Melinda,Gonzales,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.1,1.8,73921,XGBoost
EMP01209,Christopher,Cooper,Sales,Sales Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,33.5,3.7,59843,XGBoost
EMP03855,Donald,Meadows,Sales,Sales Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.2,1.4,75123,XGBoost
EMP06922,Isabella,Ochoa,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,37.7,8.4,60678,XGBoost
EMP04849,Renee,Zimmerman,Sales,Sales Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,33.1,5.4,59281,XGBoost
EMP05674,Joseph,Wood,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,38.1,11.0,64745,XGBoost
EMP05936,Alexis,Olson,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,55.0,3.8,64290,XGBoost
EMP00406,Rachel,Smith,Finance,Accountant,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,47.1,4.3,71440,XGBoost
EMP00433,Christopher,Reynolds,Marketing,SEO Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,63.2,7.5,89319,XGBoost
EMP01530,Edgar,Long,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,46.8,8.3,62575,XGBoost
EMP05625,Patricia,Williams,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,48.3,5.4,63526,XGBoost
EMP00375,Donald,Levy,Customer Service,Help Desk Technician,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,30.3,5.3,67650,XGBoost
EMP06744,Matthew,Smith,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,27.6,9.1,63345,XGBoost
EMP03667,David,Chavez,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.0,5.6,62628,XGBoost
EMP00188,Bryan,Wall,Customer Service,Customer Service Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,50.9,1.8,60685,XGBoost
EMP08672,Richard,Espinoza,Marketing,Content Creator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,31.2,8.4,61030,XGBoost
EMP01122,Brent,Glass,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,29.3,1.8,65940,XGBoost
EMP08076,James,White,Sales,Sales Representative,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,37.2,6.8,71911,XGBoost
EMP01291,Jessica,Hansen,Operations,Logistics Coordinator,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,38.9,2.3,66300,XGBoost
EMP02302,Beth,Rios,Operations,Inventory Specialist,0.0014,Low,Short Tenure,Length Of Hire,Year Hired,47.0,7.4,59995,XGBoost
EMP07997,David,Stokes,Customer Service,Customer Service Representative,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,58.2,11.0,65230,XGBoost
EMP03964,Michael,Cooper,Marketing,Marketing Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,25.9,1.3,70175,XGBoost
EMP02784,Douglas,Bowers,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,25.7,9.8,91797,XGBoost
EMP00493,Shannon,Brown,IT,System Administrator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,55.8,7.4,78187,XGBoost
EMP00520,Stacey,Tucker,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,29.4,4.0,58815,XGBoost
EMP06038,Robin,Dominguez,Sales,Sales Representative,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,32.0,1.8,62651,XGBoost
EMP02385,Charles,Fuentes,Operations,Operations Analyst,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,35.9,4.3,67546,XGBoost
EMP07270,Tabitha,Gentry,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,49.0,3.5,62345,XGBoost
EMP03374,Brett,Gallegos,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,53.2,9.8,64356,XGBoost
EMP03901,Nicholas,Ruiz,IT,System Administrator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,29.7,4.6,75252,XGBoost
EMP06840,Bruce,Perkins,IT,Software Developer,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,22.6,10.4,108070,XGBoost
EMP00583,Tyler,Jimenez,IT,System Administrator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,63.2,10.3,110836,XGBoost
EMP00528,Samuel,Jenkins,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,31.0,5.5,58835,XGBoost
EMP03330,Timothy,Robertson,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,64.8,4.5,75297,XGBoost
EMP03897,Jennifer,Morgan,Customer Service,Help Desk Technician,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,44.1,1.5,60710,XGBoost
EMP08737,Matthew,Vaughan,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,24.7,2.3,66223,XGBoost
EMP01154,James,Anderson,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,24.7,3.5,59184,XGBoost
EMP04477,Cynthia,Alvarez,Sales,Sales Representative,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,34.0,10.8,75474,XGBoost
EMP01103,Richard,Herrera,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,26.0,2.4,68618,XGBoost
EMP08353,Tara,Reyes,Sales,Sales Representative,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,26.2,3.5,67876,XGBoost
EMP05353,Emily,Graham,IT,Software Developer,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,27.9,6.3,109254,XGBoost
EMP01991,Steven,Grimes,Operations,Operations Analyst,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,51.4,9.3,66527,XGBoost
EMP02017,Pamela,Garcia,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,59.9,4.4,57661,XGBoost
EMP03966,Alejandro,Gutierrez,Customer Service,Help Desk Technician,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,35.3,8.5,59906,XGBoost
EMP01439,Keith,Beck,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,31.8,4.3,52672,XGBoost
EMP01456,Kevin,Tyler,Finance,Accountant,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,26.4,1.7,72941,XGBoost
EMP08790,Ashley,Turner,IT,Software Developer,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,25.1,8.5,98743,XGBoost
EMP06069,Richard,Green,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,29.3,3.5,68279,XGBoost
EMP00618,Linda,Arnold,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,28.5,7.6,59592,XGBoost
EMP08023,Susan,Hill,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,30.8,8.3,69055,XGBoost
EMP03273,Adam,West,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,50.8,9.9,59518,XGBoost
EMP08901,Douglas,Lane,Customer Service,Support Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,46.8,1.4,61470,XGBoost
EMP00125,John,Garcia,Finance,Financial Analyst,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,43.4,7.4,93475,XGBoost
EMP07207,Ricky,Serrano,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,25.5,9.5,92123,XGBoost
EMP08555,Tasha,Chase,Customer Service,Customer Service Representative,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,29.7,5.3,69676,XGBoost
EMP03458,Alison,Acosta,IT,Software Developer,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,53.1,1.4,117140,XGBoost
EMP01952,Carol,Sanchez,Finance,Financial Analyst,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,35.1,6.7,69718,XGBoost
EMP04723,Danielle,Grimes,IT,System Administrator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,47.3,11.0,107645,XGBoost
EMP05764,Hailey,Castillo,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,35.2,8.4,58651,XGBoost
EMP02178,Kelly,Harris,Operations,Operations Analyst,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,28.2,6.7,74104,XGBoost
EMP08011,Tara,Shaw,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,44.0,11.0,64954,XGBoost
EMP01818,Samantha,Dixon,Operations,Operations Manager,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,24.4,10.7,85454,XGBoost
EMP06446,Nicholas,Brooks,Customer Service,Support Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,24.7,8.3,56471,XGBoost
EMP06926,Anthony,Hernandez,Operations,Operations Analyst,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,34.3,2.3,69477,XGBoost
EMP02418,Darrell,Campbell,IT,IT Support Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,36.2,8.6,65151,XGBoost
EMP01455,Sarah,Gilbert,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,50.5,2.6,68730,XGBoost
EMP01454,Sarah,Carlson,Customer Service,Support Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,39.2,10.4,53920,XGBoost
EMP01634,Peggy,Atkins,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,49.4,4.7,63143,XGBoost
EMP04954,Leslie,Sanchez,Customer Service,Help Desk Technician,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,31.0,1.5,73985,XGBoost
EMP03189,Catherine,Joseph,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,32.4,2.3,55718,XGBoost
EMP06066,Peter,Delacruz,Operations,Operations Manager,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,37.3,2.3,104215,XGBoost
EMP02670,John,Wilkinson,Operations,Inventory Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,27.1,3.3,64819,XGBoost
EMP01479,Kimberly,Lucas,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,46.7,9.2,67329,XGBoost
EMP03803,Kimberly,Garcia,Sales,Sales Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,27.8,4.4,63355,XGBoost
EMP01486,Emily,Nichols,IT,Software Developer,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,29.5,8.6,110078,XGBoost
EMP07658,Barbara,Stevens,Marketing,Marketing Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,38.4,1.5,64471,XGBoost
EMP01601,Melissa,Hopkins,Customer Service,Customer Service Manager,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,29.0,10.5,84733,XGBoost
EMP00429,Maria,Ross,Customer Service,Customer Service Representative,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,27.0,6.5,59603,XGBoost
EMP05212,Kara,Watts,IT,Software Developer,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,62.2,11.1,98069,XGBoost
EMP03088,Kyle,Rojas,Marketing,SEO Specialist,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,30.0,8.4,90243,XGBoost
EMP05918,Thomas,Sanders,Operations,Logistics Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,54.5,11.1,65497,XGBoost
EMP07149,Michael,Weaver,Marketing,Marketing Coordinator,0.0013,Low,Short Tenure,Length Of Hire,Year Hired,23.3,4.7,66162,XGBoost
