employee_id,first_name,last_name,department,job_title,state,review_date,review_year,performance,score,yoy_delta
EMP00441,Jeffrey,Rodriguez,Finance,Financial Analyst,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00441,Jeffrey,Rodriguez,Finance,Financial Analyst,New York,2023-12-31,2023,Good,4.0,1.3
EMP00442,Angela,Wilson,IT,IT Support Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00442,Angela,Wilson,IT,IT Support Specialist,New York,2022-12-31,2022,Good,3.7,0.3
EMP00442,Angela,Wilson,IT,IT Support Specialist,New York,2023-12-31,2023,Good,4.0,0.3
EMP00443,Audrey,Aguirre,Marketing,SEO Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00443,Audrey,Aguirre,Marketing,SEO Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00443,Audrey,Aguirre,Marketing,SEO Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00444,Ann,Saunders,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.0,
EMP00444,Ann,Saunders,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00444,Ann,Saunders,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00445,Christina,Day,Operations,Logistics Coordinator,Virginia,2021-12-31,2021,Satisfactory,3.4,
EMP00445,Christina,Day,Operations,Logistics Coordinator,Virginia,2022-12-31,2022,Good,3.7,0.3
EMP00445,Christina,Day,Operations,Logistics Coordinator,Virginia,2023-12-31,2023,Good,4.0,0.3
EMP00446,Chelsea,Barrett,Sales,Sales Specialist,Ohio,2021-12-31,2021,Poor,1.4,
EMP00446,Chelsea,Barrett,Sales,Sales Specialist,Ohio,2022-12-31,2022,Satisfactory,2.7,1.3
EMP00446,Chelsea,Barrett,Sales,Sales Specialist,Ohio,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00447,Joseph,White,Finance,Accountant,New York,2021-12-31,2021,Good,4.4,
EMP00447,Joseph,White,Finance,Accountant,New York,2022-12-31,2022,Excellent,5.0,0.6
EMP00447,Joseph,White,Finance,Accountant,New York,2023-12-31,2023,Excellent,5.0,0.0
EMP00448,Kathryn,Dorsey,IT,IT Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00448,Kathryn,Dorsey,IT,IT Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00448,Kathryn,Dorsey,IT,IT Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00449,Adam,Kane,IT,Software Developer,New York,2021-12-31,2021,Good,4.4,
EMP00449,Adam,Kane,IT,Software Developer,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00449,Adam,Kane,IT,Software Developer,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00450,Diane,Jones,Operations,Inventory Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00450,Diane,Jones,Operations,Inventory Specialist,New York,2022-12-31,2022,Good,3.7,-0.7
EMP00450,Diane,Jones,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,1.3
EMP00451,Cynthia,Johnson,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.0,
EMP00451,Cynthia,Johnson,Operations,Logistics Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP00451,Cynthia,Johnson,Operations,Logistics Coordinator,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00452,Alyssa,Bennett,Marketing,SEO Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00452,Alyssa,Bennett,Marketing,SEO Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00452,Alyssa,Bennett,Marketing,SEO Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00453,Matthew,Wood,Sales,Sales Representative,New York,2021-12-31,2021,Good,4.4,
EMP00453,Matthew,Wood,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00453,Matthew,Wood,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00454,Mark,Pugh,Operations,Operations Analyst,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00454,Mark,Pugh,Operations,Operations Analyst,Michigan,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00454,Mark,Pugh,Operations,Operations Analyst,Michigan,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00455,Christopher,Williams,Sales,Sales Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP00455,Christopher,Williams,Sales,Sales Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00455,Christopher,Williams,Sales,Sales Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00456,Karen,Williams,Sales,Sales Representative,New York,2021-12-31,2021,Good,4.4,
EMP00456,Karen,Williams,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00456,Karen,Williams,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00457,Joseph,Stanley,Sales,Sales Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00457,Joseph,Stanley,Sales,Sales Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00457,Joseph,Stanley,Sales,Sales Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00458,Catherine,Perry,Customer Service,Help Desk Technician,Pennsylvania,2021-12-31,2021,Good,4.4,
EMP00458,Catherine,Perry,Customer Service,Help Desk Technician,Pennsylvania,2022-12-31,2022,Excellent,4.7,0.3
EMP00458,Catherine,Perry,Customer Service,Help Desk Technician,Pennsylvania,2023-12-31,2023,Excellent,5.0,0.3
EMP00459,Kari,Wilson,IT,IT Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00459,Kari,Wilson,IT,IT Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00459,Kari,Wilson,IT,IT Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00460,Daniel,Gregory,IT,Software Developer,New York,2021-12-31,2021,Poor,1.4,
EMP00460,Daniel,Gregory,IT,Software Developer,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP00460,Daniel,Gregory,IT,Software Developer,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00461,Tommy,Estrada,Sales,Sales Representative,New York,2021-12-31,2021,Good,4.4,
EMP00461,Tommy,Estrada,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00461,Tommy,Estrada,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00462,Jeffrey,Joyce,Sales,Sales Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00462,Jeffrey,Joyce,Sales,Sales Specialist,New York,2022-12-31,2022,Good,3.7,0.3
EMP00462,Jeffrey,Joyce,Sales,Sales Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00463,Adrian,Turner,Operations,Inventory Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00463,Adrian,Turner,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00463,Adrian,Turner,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00464,Katrina,Duran,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP00464,Katrina,Duran,Operations,Inventory Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00464,Katrina,Duran,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00465,Mark,Smith,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00465,Mark,Smith,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00465,Mark,Smith,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00466,Ryan,Anderson,Finance,Accounts Payable Specialist,Michigan,2021-12-31,2021,Good,4.4,
EMP00466,Ryan,Anderson,Finance,Accounts Payable Specialist,Michigan,2022-12-31,2022,Good,3.7,-0.7
EMP00466,Ryan,Anderson,Finance,Accounts Payable Specialist,Michigan,2023-12-31,2023,Good,4.0,0.3
EMP00467,Jane,Mason,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00467,Jane,Mason,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00467,Jane,Mason,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00468,Elizabeth,Gomez,IT,System Administrator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00468,Elizabeth,Gomez,IT,System Administrator,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00468,Elizabeth,Gomez,IT,System Administrator,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00469,Michelle,Williams,Customer Service,Customer Service Representative,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP00469,Michelle,Williams,Customer Service,Customer Service Representative,Michigan,2022-12-31,2022,Good,3.7,0.3
EMP00469,Michelle,Williams,Customer Service,Customer Service Representative,Michigan,2023-12-31,2023,Good,4.0,0.3
EMP00470,Steve,Miller,IT,System Administrator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00470,Steve,Miller,IT,System Administrator,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00470,Steve,Miller,IT,System Administrator,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00471,Barbara,Berry,Customer Service,Support Specialist,Pennsylvania,2021-12-31,2021,Satisfactory,3.4,
EMP00471,Barbara,Berry,Customer Service,Support Specialist,Pennsylvania,2022-12-31,2022,Good,3.7,0.3
EMP00471,Barbara,Berry,Customer Service,Support Specialist,Pennsylvania,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00472,Danielle,Roberts,Sales,Sales Consultant,New York,2021-12-31,2021,Poor,1.4,
EMP00472,Danielle,Roberts,Sales,Sales Consultant,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00472,Danielle,Roberts,Sales,Sales Consultant,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00473,Andrew,Nguyen,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00473,Andrew,Nguyen,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00473,Andrew,Nguyen,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Satisfactory,3.0,1.3
EMP00474,Stacey,Stevens,IT,Software Developer,New York,2021-12-31,2021,Good,4.4,
EMP00474,Stacey,Stevens,IT,Software Developer,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00474,Stacey,Stevens,IT,Software Developer,New York,2023-12-31,2023,Good,4.0,-0.7
EMP00475,Samantha,Davis,Operations,Inventory Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00475,Samantha,Davis,Operations,Inventory Specialist,New York,2022-12-31,2022,Good,3.7,1.3
EMP00475,Samantha,Davis,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00476,Daniel,Graham,Sales,Sales Representative,New York,2021-12-31,2021,Excellent,5.0,
EMP00476,Daniel,Graham,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP00476,Daniel,Graham,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00477,Alexandria,Foster,HR,HR Coordinator,New York,2021-12-31,2021,Poor,1.0,
EMP00477,Alexandria,Foster,HR,HR Coordinator,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00477,Alexandria,Foster,HR,HR Coordinator,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00478,Julie,Walker,HR,HR Coordinator,Michigan,2021-12-31,2021,Poor,1.4,
EMP00478,Julie,Walker,HR,HR Coordinator,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00478,Julie,Walker,HR,HR Coordinator,Michigan,2023-12-31,2023,Poor,1.0,-0.7
EMP00479,Gary,Dixon,Sales,Sales Consultant,Michigan,2021-12-31,2021,Poor,1.4,
EMP00479,Gary,Dixon,Sales,Sales Consultant,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00479,Gary,Dixon,Sales,Sales Consultant,Michigan,2023-12-31,2023,Poor,1.0,-0.7
EMP00480,Alyssa,Lee,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00480,Alyssa,Lee,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Poor,1.0,-1.4
EMP00480,Alyssa,Lee,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP00481,Michael,Luna,IT,Software Developer,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00481,Michael,Luna,IT,Software Developer,New York,2022-12-31,2022,Excellent,5.0,1.6
EMP00481,Michael,Luna,IT,Software Developer,New York,2023-12-31,2023,Excellent,5.0,0.0
EMP00482,Debbie,Hernandez,IT,IT Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP00482,Debbie,Hernandez,IT,IT Support Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00482,Debbie,Hernandez,IT,IT Support Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00483,Dwayne,Gonzalez,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP00483,Dwayne,Gonzalez,Operations,Logistics Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00483,Dwayne,Gonzalez,Operations,Logistics Coordinator,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00484,Eric,Malone,Sales,Sales Consultant,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00484,Eric,Malone,Sales,Sales Consultant,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP00484,Eric,Malone,Sales,Sales Consultant,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00485,Gregory,Mejia,Operations,Inventory Specialist,Illinois,2021-12-31,2021,Good,4.4,
EMP00485,Gregory,Mejia,Operations,Inventory Specialist,Illinois,2022-12-31,2022,Good,3.7,-0.7
EMP00485,Gregory,Mejia,Operations,Inventory Specialist,Illinois,2023-12-31,2023,Good,4.0,0.3
EMP00486,Steven,Elliott,IT,IT Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00486,Steven,Elliott,IT,IT Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00486,Steven,Elliott,IT,IT Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00487,Shane,Glass,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.4,
EMP00487,Shane,Glass,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP00487,Shane,Glass,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP00488,Dawn,Downs,IT,Software Developer,New York,2021-12-31,2021,Poor,1.0,
EMP00488,Dawn,Downs,IT,Software Developer,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00488,Dawn,Downs,IT,Software Developer,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00489,Michelle,Burton,Finance,Finance Manager,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00489,Michelle,Burton,Finance,Finance Manager,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00489,Michelle,Burton,Finance,Finance Manager,New York,2023-12-31,2023,Satisfactory,3.0,1.3
EMP00490,Scott,Harrison,Operations,Logistics Coordinator,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP00490,Scott,Harrison,Operations,Logistics Coordinator,Michigan,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00490,Scott,Harrison,Operations,Logistics Coordinator,Michigan,2023-12-31,2023,Good,4.0,1.3
EMP00491,Kevin,Hill,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00491,Kevin,Hill,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00491,Kevin,Hill,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00492,Michael,Jones,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.4,
EMP00492,Michael,Jones,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00492,Michael,Jones,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00493,Shannon,Brown,IT,System Administrator,Michigan,2021-12-31,2021,Poor,1.4,
EMP00493,Shannon,Brown,IT,System Administrator,Michigan,2022-12-31,2022,Satisfactory,2.7,1.3
EMP00493,Shannon,Brown,IT,System Administrator,Michigan,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00494,Justin,Newman,Operations,Logistics Coordinator,Pennsylvania,2021-12-31,2021,Satisfactory,3.4,
EMP00494,Justin,Newman,Operations,Logistics Coordinator,Pennsylvania,2022-12-31,2022,Excellent,4.7,1.3
EMP00494,Justin,Newman,Operations,Logistics Coordinator,Pennsylvania,2023-12-31,2023,Good,4.0,-0.7
EMP00495,Christopher,Wheeler,Operations,Logistics Coordinator,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00495,Christopher,Wheeler,Operations,Logistics Coordinator,New York,2022-12-31,2022,Good,3.7,0.3
EMP00495,Christopher,Wheeler,Operations,Logistics Coordinator,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00496,Steven,Spencer,Marketing,Content Creator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00496,Steven,Spencer,Marketing,Content Creator,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00496,Steven,Spencer,Marketing,Content Creator,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00497,Joanne,Williams,Customer Service,Support Specialist,North Carolina,2021-12-31,2021,Needs Improvement,2.4,
EMP00497,Joanne,Williams,Customer Service,Support Specialist,North Carolina,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00497,Joanne,Williams,Customer Service,Support Specialist,North Carolina,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00498,Lisa,Pearson,HR,Recruiter,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00498,Lisa,Pearson,HR,Recruiter,New York,2022-12-31,2022,Good,3.7,1.3
EMP00498,Lisa,Pearson,HR,Recruiter,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00499,Cassidy,Mason,Operations,Logistics Coordinator,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00499,Cassidy,Mason,Operations,Logistics Coordinator,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00499,Cassidy,Mason,Operations,Logistics Coordinator,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00500,Shannon,Shepherd,IT,System Administrator,Pennsylvania,2021-12-31,2021,Good,4.4,
EMP00500,Shannon,Shepherd,IT,System Administrator,Pennsylvania,2022-12-31,2022,Excellent,4.7,0.3
EMP00500,Shannon,Shepherd,IT,System Administrator,Pennsylvania,2023-12-31,2023,Excellent,5.0,0.3
EMP00501,Matthew,Klein,Operations,Inventory Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00501,Matthew,Klein,Operations,Inventory Specialist,New York,2022-12-31,2022,Good,3.7,1.3
EMP00501,Matthew,Klein,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00502,Debbie,Williams,Sales,Sales Consultant,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00502,Debbie,Williams,Sales,Sales Consultant,New York,2022-12-31,2022,Good,3.7,1.3
EMP00502,Debbie,Williams,Sales,Sales Consultant,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00503,Samuel,Gonzales,IT,Software Developer,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00503,Samuel,Gonzales,IT,Software Developer,New York,2022-12-31,2022,Needs Improvement,1.7,-1.7
EMP00503,Samuel,Gonzales,IT,Software Developer,New York,2023-12-31,2023,Satisfactory,3.0,1.3
EMP00504,Chelsea,Cox,Sales,Sales Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00504,Chelsea,Cox,Sales,Sales Specialist,Michigan,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00504,Chelsea,Cox,Sales,Sales Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00505,Justin,Ortiz,Sales,Sales Representative,Michigan,2021-12-31,2021,Good,4.4,
EMP00505,Justin,Ortiz,Sales,Sales Representative,Michigan,2022-12-31,2022,Excellent,4.7,0.3
EMP00505,Justin,Ortiz,Sales,Sales Representative,Michigan,2023-12-31,2023,Good,4.0,-0.7
EMP00506,Erika,Williams,Sales,Sales Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00506,Erika,Williams,Sales,Sales Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00506,Erika,Williams,Sales,Sales Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00507,Deborah,Jones,Marketing,Content Creator,New York,2021-12-31,2021,Poor,1.4,
EMP00507,Deborah,Jones,Marketing,Content Creator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00507,Deborah,Jones,Marketing,Content Creator,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00508,Angela,Hughes,Sales,Sales Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP00508,Angela,Hughes,Sales,Sales Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00508,Angela,Hughes,Sales,Sales Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00509,Jennifer,Douglas,Sales,Sales Representative,New York,2021-12-31,2021,Good,4.4,
EMP00509,Jennifer,Douglas,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00509,Jennifer,Douglas,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00510,Carrie,Hernandez,Marketing,SEO Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00510,Carrie,Hernandez,Marketing,SEO Specialist,Michigan,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00510,Carrie,Hernandez,Marketing,SEO Specialist,Michigan,2023-12-31,2023,Good,4.0,1.3
EMP00511,Brandi,Thomas,IT,IT Support Specialist,Michigan,2021-12-31,2021,Poor,1.0,
EMP00511,Brandi,Thomas,IT,IT Support Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP00511,Brandi,Thomas,IT,IT Support Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00512,Kyle,Douglas,Finance,Financial Analyst,New York,2021-12-31,2021,Satisfactory,3.4,
